age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income category
41,3,471.11251310063926,15,10,2,3,0,4,1,0.0,12.357310712443157,50,38,1
40,4,194.92819190666086,15,10,2,4,0,4,1,0.0,0.0,50,38,0
55,3,383.5335708904763,11,9,2,2,0,4,1,0.0,0.0,50,38,1
38,3,527.4969194222843,11,9,0,0,4,4,0,0.0,0.0,48,38,0
23,3,442.0531642234902,11,9,4,0,4,2,0,0.0,0.0,40,38,0
44,3,276.03622950620087,9,13,2,3,0,4,1,0.0,0.0,50,38,0
45,3,346.5991921513955,15,10,2,2,0,4,1,0.0,12.357310712443157,40,38,1
20,5,431.29340361290014,15,10,4,0,3,4,0,0.0,0.0,12,10,0
29,3,453.76535786681643,11,9,4,7,3,4,1,0.0,0.0,40,38,0
43,6,354.1256839033283,11,9,2,10,0,4,1,0.0,0.0,40,38,0
30,3,468.8688515992505,2,8,0,6,1,4,1,0.0,0.0,40,38,0
28,6,139.26593266122194,15,10,4,0,1,4,0,0.0,0.0,38,38,0
31,3,472.57486179440394,11,9,2,3,0,4,1,0.0,0.0,40,38,1
52,3,337.730661918636,11,9,0,2,4,4,0,0.0,0.0,40,38,0
36,3,309.2798085876283,9,13,2,9,5,4,0,0.0,0.0,50,19,1
38,3,421.0760026408534,11,9,2,2,0,4,1,0.0,0.0,45,38,0
66,3,547.3719028229344,15,10,2,9,0,4,1,0.0,0.0,40,38,0
63,5,343.0466440587927,8,11,2,4,0,4,1,0.0,0.0,40,38,0
21,3,487.4946153548775,15,10,4,7,3,4,1,0.0,0.0,35,38,0
33,6,388.0335037081205,11,9,0,0,1,4,1,0.0,0.0,40,38,0
46,6,326.6573127912492,15,10,0,9,4,4,0,11.462384976728309,0.0,50,38,0
20,3,417.98803810635536,15,10,4,9,3,4,1,0.0,0.0,20,38,0
47,4,419.4734794954265,9,13,4,11,1,4,1,14.925557087285037,0.0,60,38,0
33,3,379.55763725684665,10,16,2,9,0,4,1,0.0,0.0,55,38,1
66,3,327.27969689548416,5,4,4,9,2,2,1,0.0,0.0,30,38,0
20,3,232.70582287514853,15,10,4,0,3,4,0,0.0,0.0,30,38,0
28,3,391.0895038223348,11,9,0,5,1,4,1,0.0,0.0,40,38,0
46,3,436.44816416156453,11,9,0,8,4,4,0,0.0,0.0,28,6,0
25,3,553.7743222649458,15,10,2,11,0,2,1,0.0,0.0,45,38,0
37,3,441.7555885328447,11,9,2,2,3,4,1,14.638778502006044,0.0,40,38,0
31,5,476.05041749797886,6,5,2,2,0,4,1,0.0,0.0,60,38,0
49,3,396.94961896946063,11,9,2,2,0,4,1,0.0,0.0,40,38,0
22,6,151.545372743611,15,10,3,12,4,4,1,0.0,0.0,20,38,0
52,3,616.1834142526071,8,11,2,7,5,4,0,0.0,0.0,20,38,1
29,3,668.2507014586666,7,12,2,3,5,4,0,0.0,0.0,50,38,0
18,3,204.43580899636933,1,7,4,7,3,4,0,0.0,0.0,20,38,0
31,1,300.68089397233075,15,10,2,3,0,4,1,0.0,0.0,35,38,0
23,3,354.24708890829294,15,10,4,7,1,1,0,0.0,0.0,35,39,0
27,3,360.08471225532475,8,11,2,9,5,0,0,0.0,0.0,40,38,1
54,5,323.6479568914347,0,6,2,11,0,4,1,0.0,0.0,65,38,0
50,1,411.3173956933988,11,9,0,7,4,4,0,0.0,0.0,49,5,0
46,3,569.78504718885,12,14,2,12,0,4,1,0.0,12.389967605074764,40,38,1
24,3,349.67413401622946,9,13,4,4,3,4,0,0.0,0.0,40,38,0
17,3,338.81853550241317,1,7,4,9,3,4,0,0.0,0.0,18,38,0
49,4,538.2443682938076,11,9,5,7,1,4,1,0.0,0.0,45,38,0
54,1,371.06737932618114,11,9,2,2,0,4,1,0.0,0.0,40,38,1
41,3,290.8779812911249,9,13,2,3,0,4,1,0.0,12.389967605074764,60,38,1
49,3,408.39809010327167,11,9,2,0,0,4,1,0.0,0.0,40,38,0
36,1,590.531963571829,9,13,4,9,1,4,0,0.0,0.0,35,38,0
23,3,589.9932203000302,11,9,4,13,3,2,1,0.0,0.0,40,13,0
63,3,393.0979521696851,15,10,6,7,1,4,0,0.0,0.0,40,38,0
67,3,537.0018621941641,11,9,2,11,0,4,1,0.0,0.0,40,1,1
23,3,427.0152222111057,11,9,4,2,1,4,1,0.0,0.0,40,38,0
22,3,494.33389525704183,9,13,4,9,3,4,1,0.0,0.0,40,38,0
66,3,320.0359354822517,8,11,2,0,0,4,1,0.0,0.0,30,38,0
25,3,509.59591835100093,1,7,2,2,0,4,1,0.0,0.0,50,38,0
30,3,314.21807713751923,15,10,0,6,4,4,0,0.0,0.0,20,38,0
35,3,418.1578649266327,11,9,2,13,0,4,1,14.23580200708107,0.0,40,38,0
67,5,376.5594242612977,5,4,2,3,0,4,1,0.0,0.0,40,38,0
30,3,572.0157340493354,2,8,4,2,1,2,1,0.0,0.0,40,38,0
26,3,277.48153091692427,15,10,4,6,1,2,0,0.0,0.0,38,38,0
34,3,510.45078117287665,11,9,2,6,0,4,1,0.0,0.0,40,38,0
21,3,609.0894843945346,15,10,4,11,3,4,1,0.0,0.0,40,38,0
18,3,359.17962080273986,2,8,4,2,3,4,1,0.0,0.0,10,38,0
21,3,672.785255486474,11,9,4,2,1,4,1,0.0,0.0,40,38,0
76,4,347.5571895386427,6,5,2,9,0,4,1,0.0,0.0,40,38,0
51,0,212.91782452392283,15,10,2,10,0,1,1,0.0,0.0,70,38,0
26,3,479.085587343222,11,9,2,6,5,4,0,0.0,0.0,56,38,0
18,3,356.9145556011971,2,8,4,7,1,4,0,0.0,0.0,25,38,0
18,3,628.9411737197685,1,7,4,9,3,4,1,0.0,0.0,40,38,0
34,3,345.57488334657654,8,11,2,6,0,4,1,0.0,11.868944280799884,50,38,0
59,3,440.33509966842297,11,9,0,3,1,4,0,0.0,0.0,40,38,0
55,3,403.83536249318234,9,13,5,3,1,4,1,24.14952940141776,0.0,45,38,1
33,5,394.1357634115433,15,10,4,4,1,4,1,0.0,0.0,72,38,0
25,3,271.836347827144,11,9,4,7,3,4,0,0.0,0.0,10,38,0
48,3,328.1493562388931,11,9,6,6,1,4,0,0.0,0.0,10,38,0
64,3,566.7150959697474,9,13,0,11,1,4,0,0.0,0.0,5,38,0
47,1,393.62418624876193,12,14,4,9,1,4,0,0.0,0.0,45,38,1
26,3,322.02484376209236,15,10,4,12,3,4,0,0.0,0.0,40,38,0
36,3,252.00992043965255,7,12,2,9,0,4,1,0.0,0.0,48,38,1
21,3,493.8036046851015,11,9,2,4,0,4,1,0.0,0.0,40,38,0
54,3,432.6904205087051,5,4,4,9,1,4,0,0.0,0.0,25,38,0
30,3,242.06817221601025,11,9,4,6,3,4,1,0.0,0.0,44,38,0
41,5,436.22242033164684,11,9,0,2,1,4,1,0.0,0.0,40,38,0
53,3,397.93466800468644,12,14,4,9,1,4,0,20.499107635159497,0.0,35,38,1
34,3,249.3290997858052,15,10,4,11,2,2,1,0.0,0.0,30,38,0
20,3,554.210248912811,15,10,4,9,3,4,0,0.0,0.0,35,38,0
24,3,529.276865166049,0,6,4,11,1,4,1,0.0,0.0,49,7,0
26,3,344.58090486850836,9,13,4,9,1,4,0,0.0,0.0,20,38,0
25,3,413.6592800844676,11,9,4,0,1,4,0,0.0,0.0,48,38,0
35,3,411.8713391339582,15,10,0,11,4,4,0,0.0,0.0,36,38,0
41,3,354.20474305124714,15,10,0,2,1,4,1,0.0,0.0,40,38,1
33,3,381.35809942887016,1,7,4,2,3,4,1,0.0,0.0,40,38,0
18,3,390.10511403979314,15,10,4,7,3,4,0,0.0,0.0,25,38,0
27,4,483.4501008377183,11,9,5,0,1,4,1,0.0,0.0,38,38,0
32,3,392.38119220982037,11,9,0,7,4,4,0,0.0,0.0,35,38,0
51,1,296.8501305372797,11,9,4,7,1,2,1,0.0,0.0,40,38,0
38,3,310.37074604414636,8,11,0,0,4,2,0,0.0,0.0,40,38,0
41,1,257.1342062036866,15,10,2,13,5,4,0,0.0,0.0,25,38,0
26,3,426.82314838818195,15,10,2,2,0,4,1,14.143090351366057,0.0,40,38,0
38,5,231.57720095035262,8,11,0,3,4,4,1,0.0,0.0,35,38,0
54,3,418.1686262741384,6,5,2,3,0,4,1,0.0,0.0,45,38,1
30,3,257.2819465100496,9,13,4,9,1,4,0,0.0,0.0,60,27,0
31,3,271.654191942624,15,10,6,3,4,4,0,0.0,0.0,30,38,0
26,6,168.422088812602,9,13,4,9,1,4,1,0.0,0.0,40,38,0
75,5,481.39484833138795,10,16,2,9,0,4,1,17.02073594249033,0.0,3,38,0
29,3,487.71405556944944,12,14,4,13,3,2,1,0.0,0.0,40,38,0
61,3,442.1006672693449,11,9,2,3,0,4,1,0.0,0.0,50,38,1
24,3,341.9561375381351,15,10,5,11,4,4,0,0.0,0.0,45,38,0
22,3,296.42368326434377,2,8,4,9,1,4,1,0.0,0.0,30,38,0
34,3,675.5730900502181,7,12,4,9,1,4,1,0.0,0.0,40,38,0
42,3,513.4276969544982,15,10,0,2,3,4,1,0.0,0.0,40,38,0
24,3,513.3205626117076,1,7,4,2,1,4,1,0.0,0.0,40,38,0
42,5,428.67820098530785,7,12,2,11,0,4,1,0.0,0.0,40,38,0
27,0,685.3502754066711,11,9,4,2,1,2,1,0.0,12.557072356438914,40,38,0
39,1,336.5308306827177,9,13,2,9,5,4,0,0.0,0.0,50,38,1
20,3,372.515771478202,11,9,4,5,3,4,1,0.0,0.0,40,38,0
51,3,549.6780876112855,1,7,4,7,1,2,0,0.0,0.0,40,38,0
68,3,503.85116850117555,9,13,2,11,0,4,1,0.0,0.0,30,38,0
28,0,463.5277769454599,11,9,4,6,3,4,1,0.0,0.0,48,38,0
43,3,493.4328728408759,11,9,0,12,1,4,0,0.0,0.0,40,38,0
35,3,411.22256747411126,15,10,3,2,1,4,1,0.0,0.0,40,38,0
44,3,321.275582638955,11,9,0,0,4,2,0,0.0,0.0,40,38,0
41,3,239.234194880247,9,13,4,5,1,4,1,0.0,0.0,40,38,0
44,3,477.82842108857443,11,9,2,12,0,4,1,0.0,0.0,45,38,1
20,3,466.2842480719245,11,9,2,0,2,4,0,0.0,0.0,40,38,0
46,3,430.16392224360237,11,9,2,2,0,4,1,0.0,0.0,75,38,1
27,5,193.13725689260474,7,12,2,13,0,4,1,19.736544806437948,0.0,70,38,1
32,3,510.9393310364744,15,10,4,7,1,4,1,0.0,0.0,50,38,0
46,3,244.47290238388385,15,10,0,11,1,4,1,0.0,0.0,50,38,0
26,3,577.5300857964024,11,9,4,7,1,4,1,0.0,0.0,24,38,0
20,3,365.1739311615768,15,10,4,0,3,1,0,0.0,0.0,40,39,0
36,3,315.071420474787,11,9,2,4,5,4,0,0.0,0.0,40,38,0
49,3,452.3593704125073,9,13,2,3,0,4,1,0.0,0.0,40,38,1
32,3,184.67268341582087,11,9,2,3,0,4,1,14.585699389343855,0.0,55,38,1
32,3,559.1663437654308,9,13,2,9,0,4,1,24.67526686559348,0.0,50,38,1
49,3,574.1106165191513,9,13,2,2,0,4,1,0.0,12.389967605074764,40,38,1
36,3,530.1141386531772,11,9,4,13,1,4,1,0.0,0.0,45,38,0
22,3,524.7713787927082,15,10,4,7,2,4,1,0.0,0.0,25,38,0
52,0,359.4120198323924,11,9,0,0,1,4,0,0.0,0.0,40,38,0
42,3,620.9597410460682,11,9,2,3,0,4,1,0.0,0.0,50,38,1
22,3,448.52982063626496,15,10,4,9,3,4,1,0.0,0.0,40,38,0
72,3,195.85709075752146,11,9,6,7,4,4,0,0.0,0.0,16,38,0
30,1,271.654191942624,9,13,5,9,1,4,0,0.0,0.0,40,38,0
44,3,260.13650262890826,15,10,2,5,0,4,1,0.0,0.0,40,38,0
23,3,507.56378909453343,9,13,4,11,1,4,0,0.0,0.0,45,38,0
22,3,424.32534687430586,15,10,4,11,3,4,1,0.0,0.0,20,38,0
59,3,809.9604928636952,9,13,5,0,4,4,1,0.0,0.0,60,38,0
46,3,464.696675262477,11,9,0,9,4,4,0,0.0,0.0,40,38,0
30,3,699.0851164200251,8,11,2,5,0,4,1,0.0,0.0,40,25,0
64,0,446.4280457139762,5,4,6,7,4,4,0,0.0,0.0,30,32,0
31,3,552.8942032613472,15,10,2,11,5,2,0,0.0,0.0,40,38,0
64,3,339.10765252350177,11,9,2,7,0,4,1,0.0,0.0,20,38,0
45,3,297.0942611360913,11,9,4,6,3,4,0,0.0,0.0,40,38,0
59,3,410.5715528382355,11,9,2,6,0,4,1,0.0,12.357310712443157,40,38,1
32,3,418.82335178449637,11,9,4,0,2,2,0,0.0,0.0,40,22,0
43,3,401.529575498493,9,13,2,6,0,0,1,0.0,0.0,40,38,0
66,3,401.24182234657445,0,6,0,9,1,4,0,10.278820336304925,0.0,20,38,0
23,3,456.72530037211646,15,10,4,11,1,4,1,0.0,0.0,45,38,0
49,5,447.739879840963,11,9,2,2,0,4,1,0.0,0.0,40,38,0
32,3,506.5658891003223,2,8,2,6,0,4,1,0.0,0.0,40,25,0
49,3,420.3379592661124,8,11,4,3,4,4,0,0.0,0.0,40,38,0
33,3,454.4359140737008,15,10,0,9,1,4,1,0.0,0.0,40,38,0
28,3,461.12904918254713,14,15,4,9,1,4,0,0.0,0.0,85,38,0
47,3,385.6475074468912,11,9,2,11,0,2,1,0.0,0.0,40,38,0
41,3,516.2460653603085,11,9,4,7,3,4,1,0.0,0.0,40,38,0
34,1,490.15507750098845,12,14,2,3,0,4,1,0.0,0.0,40,38,1
25,3,599.1452244656549,11,9,4,7,1,4,0,0.0,0.0,35,38,0
20,3,352.4797866544974,15,10,4,9,3,4,0,0.0,0.0,40,38,0
21,3,659.3254128273837,15,10,4,11,1,4,0,0.0,0.0,15,38,0
25,3,452.03760905482187,11,9,4,4,4,4,1,0.0,0.0,30,38,0
46,3,491.77637194155636,6,5,2,7,0,4,1,0.0,0.0,40,38,0
37,3,437.42656526553117,3,2,2,2,0,1,1,0.0,0.0,40,0,0
41,3,471.11251310063926,15,10,2,2,0,4,1,0.0,0.0,56,38,1
44,3,333.89070067912945,11,9,4,0,3,4,1,0.0,11.457308631964876,50,38,0
30,3,255.49559683094344,11,9,2,12,0,4,1,0.0,0.0,40,38,1
54,3,365.2437542244905,15,10,2,6,0,4,1,0.0,0.0,40,38,0
35,5,407.9411722295263,11,9,2,4,0,4,1,0.0,0.0,99,38,0
58,3,377.03845957673866,11,9,6,9,1,4,0,0.0,0.0,12,38,0
21,3,470.6166167912051,15,10,4,12,3,4,0,0.0,0.0,25,6,0
35,5,435.74992828456095,12,14,2,11,0,4,1,0.0,0.0,40,38,1
35,3,527.6390811909216,14,15,2,9,0,4,1,0.0,0.0,80,38,1
19,3,429.77901298225345,15,10,4,2,3,4,1,0.0,0.0,20,38,0
48,3,421.6337273036871,11,9,0,3,1,4,0,0.0,0.0,40,38,0
56,3,525.3027698384999,15,10,2,9,0,4,1,0.0,0.0,40,26,0
65,5,474.83997304355074,15,10,6,2,1,4,0,0.0,0.0,35,38,0
40,3,537.9618945613156,9,13,5,0,4,2,1,0.0,0.0,35,38,0
26,3,518.7099382120995,11,9,4,0,1,4,0,0.0,0.0,40,38,0
45,3,670.3387203496453,15,10,2,3,0,4,1,0.0,0.0,40,38,0
26,3,463.0475137607371,15,10,4,2,3,4,1,0.0,0.0,40,38,0
32,3,282.9452243809745,11,9,2,0,0,4,1,0.0,0.0,40,38,0
35,3,449.4741371870021,9,13,0,3,1,4,1,30.303584191895975,0.0,50,38,1
22,5,351.34029088620053,15,10,4,2,1,4,1,0.0,0.0,48,38,0
37,3,437.6345507383986,8,11,5,9,3,4,0,0.0,0.0,38,38,0
25,3,555.1071968548057,9,13,4,2,1,4,1,0.0,0.0,40,25,0
64,3,405.22092739640186,3,2,2,13,0,4,1,0.0,0.0,53,38,0
46,3,452.8796749689701,8,11,2,3,0,4,1,0.0,0.0,48,38,1
30,3,442.43643611257875,11,9,4,5,3,4,1,0.0,0.0,27,38,0
63,3,386.9832037698794,7,12,0,3,1,4,1,0.0,0.0,40,38,1
51,1,490.2631946210117,11,9,2,10,0,4,1,0.0,0.0,40,38,1
68,5,491.0946955527009,5,4,2,3,0,4,1,0.0,0.0,16,38,0
36,3,597.3591884285366,10,16,2,9,0,4,1,0.0,0.0,50,1,0
28,4,340.1543767173958,15,10,4,3,1,4,1,0.0,0.0,50,38,0
41,1,370.32688263208763,15,10,2,11,0,4,1,0.0,0.0,40,38,0
47,3,544.1194721749995,15,10,2,9,0,4,1,0.0,0.0,40,38,0
22,3,633.5100630613534,15,10,4,7,4,2,0,0.0,0.0,30,38,0
33,3,427.51725111391704,9,13,4,9,3,1,1,0.0,0.0,80,29,0
34,4,432.231419496547,14,15,2,9,0,4,1,24.67526686559348,0.0,40,38,1
46,0,402.72447156834164,9,13,2,9,0,4,1,0.0,0.0,40,38,1
28,3,313.06548835666956,15,10,3,0,3,4,0,0.0,0.0,40,38,0
36,3,415.3769372509745,11,9,2,2,0,4,1,0.0,0.0,52,38,1
18,3,283.13071186291324,15,10,4,11,3,4,0,0.0,0.0,20,38,0
33,1,209.66401694139125,12,14,2,9,0,4,1,19.736544806437948,0.0,50,38,1
51,3,403.2765800291408,11,9,2,13,0,4,1,19.397002406443235,0.0,60,38,1
56,5,339.7381344506383,11,9,2,3,0,4,1,0.0,0.0,35,38,0
54,3,317.6995435942583,11,9,4,0,4,4,0,0.0,0.0,40,38,0
29,3,519.979807300245,11,9,4,3,4,2,0,0.0,0.0,40,38,0
40,3,141.8062057880402,15,10,0,5,1,0,0,0.0,0.0,84,38,0
53,3,338.7595017117601,12,14,2,3,0,4,1,24.67526686559348,0.0,65,38,1
22,3,316.77278923543923,11,9,4,5,3,4,1,0.0,0.0,35,38,0
33,3,430.0011627891255,11,9,2,6,0,4,1,0.0,0.0,40,38,1
28,3,295.3624891552751,11,9,0,13,1,4,1,0.0,0.0,50,38,0
63,3,356.87953149487294,15,10,2,9,5,4,0,0.0,0.0,12,38,0
53,0,446.90043633901274,10,16,2,9,0,4,1,24.67526686559348,0.0,60,10,1
37,3,378.23008870263084,0,6,2,2,0,4,1,0.0,0.0,50,38,0
50,0,191.02094126037596,15,10,0,3,4,4,1,0.0,0.0,40,38,0
22,3,376.4279479528586,11,9,4,2,3,4,1,0.0,0.0,40,38,0
40,0,162.35147058157497,7,12,4,0,1,4,0,0.0,0.0,40,38,0
22,3,442.19000440986906,9,13,4,9,1,4,0,20.499107635159497,0.0,40,38,1
21,3,173.3176274935703,15,10,4,9,3,4,1,0.0,0.0,40,38,0
25,3,353.7781790896663,7,12,2,5,0,2,1,0.0,0.0,40,22,0
20,3,496.2358310319802,15,10,4,2,1,4,0,0.0,0.0,40,38,0
43,0,278.1546332528006,11,9,2,13,0,4,1,0.0,0.0,40,38,0
29,3,596.2960674027626,8,11,4,3,4,4,0,0.0,0.0,50,38,0
32,3,424.9741168588977,9,13,2,11,0,4,1,0.0,0.0,40,38,1
42,3,449.20485304591267,12,14,2,11,0,4,1,0.0,0.0,50,38,1
33,3,506.1728953628394,11,9,2,6,0,1,1,0.0,0.0,40,34,0
27,3,383.09789871519786,15,10,2,3,5,4,0,0.0,0.0,40,38,1
22,3,460.3998262380211,15,10,4,9,3,4,0,0.0,0.0,40,19,0
29,3,447.78901281742054,15,10,2,6,0,4,1,0.0,0.0,38,38,0
29,3,229.42536912904816,11,9,2,13,0,4,1,0.0,0.0,40,38,0
20,3,164.46580191638625,15,10,4,3,3,4,0,0.0,0.0,20,38,0
35,3,333.35866570407313,0,6,4,0,3,4,1,0.0,0.0,40,38,0
31,5,589.9474552873332,9,13,2,9,0,4,1,0.0,12.389967605074764,50,32,1
33,3,306.4800156617067,11,9,4,2,1,4,1,0.0,0.0,50,38,0
67,3,630.7384560972955,15,10,2,3,0,4,1,0.0,11.545503393830415,40,38,0
46,3,183.83144453547658,15,10,2,9,0,4,1,0.0,0.0,10,38,0
45,3,422.1551847366084,6,5,2,6,5,4,0,0.0,0.0,40,38,1
17,1,438.07533598685967,1,7,4,11,3,4,1,0.0,0.0,20,38,0
35,3,583.1895060784273,9,13,2,3,0,4,1,0.0,12.271584879323918,70,38,1
48,5,365.64190131876296,9,13,3,3,1,2,1,0.0,0.0,40,22,1
49,3,385.22460980575994,11,9,0,6,1,2,0,0.0,0.0,40,38,0
20,3,365.3970443230213,15,10,4,11,2,4,0,0.0,0.0,40,38,0
27,3,426.22411944891155,11,9,2,6,0,4,1,17.11456643300559,0.0,46,1,0
64,3,399.64359121597334,15,10,2,2,0,4,1,0.0,0.0,20,38,0
53,0,417.1810158672132,15,10,5,2,1,2,1,0.0,0.0,40,38,0
52,3,343.07433596816884,11,9,0,0,1,4,0,0.0,0.0,40,38,0
29,3,192.91189698927332,11,9,2,2,0,4,1,0.0,0.0,55,38,0
32,4,216.349254678633,11,9,2,2,0,4,1,46.415733615984266,0.0,40,38,1
48,5,563.3471398702579,9,13,2,9,5,4,0,0.0,0.0,20,38,1
30,3,652.4009503365243,15,10,4,2,2,4,1,0.0,0.0,40,25,0
34,3,287.44216809647116,11,9,2,7,0,4,1,0.0,0.0,20,38,0
19,3,252.1388506359145,15,10,4,9,3,4,1,0.0,0.0,50,38,0
39,3,375.3052091298494,11,9,4,9,1,4,1,0.0,0.0,50,38,0
28,3,430.18716856735745,1,7,4,5,2,4,1,0.0,0.0,40,38,0
17,3,400.14747281471114,2,8,4,11,1,4,0,0.0,0.0,10,38,0
54,3,531.6765934287497,9,13,4,9,1,4,0,0.0,0.0,50,38,0
24,3,370.9326084344702,15,10,4,11,3,4,1,0.0,12.078193083829142,40,38,0
25,3,445.15502917523014,11,9,4,3,3,4,0,0.0,0.0,40,38,0
25,3,364.3473617305332,1,7,0,7,4,4,0,0.0,0.0,12,38,0
48,1,176.81628884240274,15,10,2,3,5,4,0,17.300315184652735,0.0,40,38,1
24,3,632.019778171538,9,13,4,11,3,4,0,0.0,0.0,40,38,0
31,3,165.81314785022326,15,10,2,11,0,1,1,0.0,0.0,50,35,0
47,3,607.0922499917125,15,10,2,2,0,4,1,0.0,0.0,40,38,1
45,3,319.52464693666434,9,13,2,3,0,4,1,0.0,0.0,40,38,1
19,3,637.2424970134996,15,10,4,0,3,4,0,0.0,0.0,25,38,0
52,4,317.02681274617765,15,10,2,11,0,4,1,24.67526686559348,0.0,50,38,1
52,3,172.2149819266605,11,9,2,0,0,4,1,0.0,0.0,40,38,0
19,3,143.06991297963384,11,9,4,9,2,1,0,0.0,0.0,12,34,0
60,3,426.5594917476342,11,9,2,13,0,4,1,0.0,0.0,28,38,0
43,3,551.5206251809627,12,14,2,9,0,4,1,0.0,0.0,50,38,1
24,3,412.3954412939115,7,12,0,7,3,4,0,0.0,0.0,30,38,0
20,3,439.79085938659523,15,10,4,9,3,4,0,0.0,0.0,40,38,0
51,3,441.4838615396943,11,9,4,0,1,4,0,0.0,0.0,40,38,0
38,5,598.2992562255113,6,5,0,2,1,4,1,0.0,0.0,40,38,0
21,3,463.3745784999432,15,10,4,0,3,4,0,0.0,0.0,10,38,0
40,4,455.6072870356663,11,9,2,0,0,4,1,0.0,0.0,50,38,1
54,3,382.63429015183675,15,10,6,3,4,4,0,0.0,0.0,40,38,0
35,3,584.5023524332473,9,13,4,7,2,4,1,0.0,0.0,50,38,0
52,3,362.8098675615094,1,7,5,6,4,2,1,0.0,0.0,40,38,0
53,3,298.06375157002907,11,9,2,3,0,4,1,46.415733615984266,0.0,40,38,1
56,3,359.02646142032484,15,10,6,9,1,2,0,0.0,0.0,40,38,0
35,3,645.8606660882825,11,9,0,2,4,2,1,0.0,0.0,40,38,0
43,5,580.3128466611781,15,10,0,11,4,4,0,0.0,9.582839714125567,42,38,0
29,3,457.494262259102,9,13,2,2,0,4,1,0.0,0.0,40,1,0
29,3,347.8304184512907,11,9,2,13,0,0,1,0.0,0.0,65,38,0
27,3,225.88713996153035,11,9,4,7,1,4,0,0.0,0.0,40,38,0
58,3,467.2055222276381,9,13,2,0,0,4,1,0.0,0.0,40,25,0
64,3,339.10765252350177,11,9,2,5,0,4,1,0.0,0.0,18,38,0
53,3,579.2072168058681,11,9,2,0,5,2,0,0.0,0.0,32,38,0
21,3,417.7355622879144,11,9,4,0,1,4,0,0.0,0.0,30,38,0
40,5,480.0812431245362,7,12,0,3,1,4,1,0.0,0.0,30,38,0
52,6,386.84622267769396,10,16,2,9,0,4,1,0.0,0.0,40,19,1
38,3,386.5475391203519,8,11,4,12,1,4,1,0.0,0.0,50,38,0
40,3,584.4133810925277,15,10,0,9,1,4,0,0.0,0.0,30,38,0
39,3,430.2313331220775,11,9,2,3,0,4,1,0.0,0.0,40,38,0
56,3,364.5956664580642,12,14,4,9,1,4,0,0.0,0.0,50,38,1
68,3,358.4299094662721,10,16,2,9,0,4,1,0.0,0.0,55,38,1
24,3,353.5123760209818,11,9,4,11,1,4,1,0.0,0.0,38,38,0
40,4,586.5662792899026,14,15,2,9,0,4,1,0.0,0.0,50,38,1
43,4,535.4904294196116,14,15,2,9,0,2,1,0.0,0.0,99,38,1
38,3,544.9761462669719,9,13,4,3,1,4,0,0.0,0.0,70,38,0
45,3,351.6830959827327,11,9,2,11,0,4,1,0.0,0.0,40,38,1
18,3,481.6886961513629,1,7,4,6,3,4,1,0.0,0.0,55,38,0
57,1,228.61977167340535,12,14,2,3,0,4,1,0.0,0.0,50,38,1
49,3,345.2274612483775,11,9,5,7,1,2,0,0.0,0.0,35,38,0
25,3,437.29852503753085,15,10,4,3,3,4,0,0.0,0.0,40,40,0
52,0,154.20765220960988,15,10,0,0,1,4,1,0.0,0.0,40,38,0
56,3,429.5963221444057,0,6,0,2,1,4,1,0.0,0.0,56,38,0
26,4,492.5961835012529,15,10,4,11,1,4,1,0.0,0.0,48,38,0
19,3,496.2116483920949,11,9,4,2,1,4,0,0.0,0.0,40,38,0
25,4,294.52504138018554,9,13,4,0,3,1,0,0.0,0.0,40,38,0
25,3,326.9388321995416,11,9,2,0,5,4,0,0.0,0.0,30,38,0
21,3,678.8482893843071,11,9,4,11,2,4,1,0.0,0.0,45,38,0
48,5,461.6708784404752,5,4,2,2,0,4,1,0.0,0.0,40,21,0
33,6,192.53571097331528,12,14,2,9,0,4,1,0.0,0.0,60,1,0
31,6,305.9231929749688,11,9,0,10,3,3,1,0.0,0.0,40,38,0
26,5,461.7986574255062,11,9,0,4,4,4,1,0.0,0.0,65,38,0
37,6,216.36543161974836,9,13,4,9,1,4,1,0.0,0.0,38,38,0
29,3,410.9416016905565,15,10,0,9,4,4,0,0.0,0.0,30,38,0
20,3,533.607533679951,15,10,4,7,3,4,1,0.0,0.0,20,38,0
28,3,556.4350815683713,15,10,2,11,0,3,1,0.0,0.0,60,38,0
49,3,444.31745407985045,11,9,6,0,4,4,0,0.0,0.0,20,38,0
73,3,364.33089355694227,0,6,4,9,1,4,1,0.0,0.0,4,38,0
49,3,430.16392224360237,12,14,2,3,0,4,1,0.0,12.55072719499653,40,38,1
51,3,399.50469333913964,15,10,2,9,5,4,0,0.0,0.0,40,38,1
40,3,351.5067566918167,15,10,2,11,0,4,1,0.0,0.0,40,38,0
24,3,524.8056783229389,8,11,4,6,3,4,0,0.0,0.0,40,38,0
18,3,408.8361530001964,2,8,4,11,3,4,1,0.0,0.0,24,38,0
41,3,444.503093352566,0,6,2,13,0,2,1,0.0,0.0,40,38,1
46,3,418.4602729053261,11,9,2,0,0,4,1,0.0,11.408857382284175,40,38,1
46,3,342.78564730746825,11,9,2,0,5,4,0,0.0,0.0,40,38,0
64,3,424.736388834298,0,6,2,13,0,4,1,0.0,0.0,40,38,1
50,5,382.8877119992231,14,15,2,9,0,4,1,0.0,0.0,40,38,1
53,6,379.2387111042331,12,14,2,9,0,4,1,0.0,0.0,36,38,1
